x,z,color
5.41893353512387,19.477,0
-0.685500232277121,5.145,1
-1.67111176268729,6.63,1
0.342973836636509,3.356,1
1.94397365721216,5.308,1
1.24752528128745,4.38,0
2.76306609154155,6.36,0
-0.12605557676145,4.227,0
-1.17634580464739,5.904,0
3.4775575919879,7.105,1
6.94146050353828,11.13,1
-3.03810647164881,8.7085,0
-2.5861536369793,8.02,1
5.04233835861765,8.867,1
2.64815901395392,15.149,1
7.82013969434915,12.153,0
-0.309842439639671,16.4635,0
4.26233264450925,7.99,0
0.185410795663537,15.471,1
-3.54291488927529,9.61,1
4.46044838636161,18.028,1
-2.18248187275584,7.483,0
5.32378154718875,19.135,0
6.11037497895984,10.193,0
-0.679104894833136,5.097,1
-1.68396646855412,6.681,1
1.94159313182183,5.3015,1
0.342462850586692,3.351,1
1.24268328818656,4.363,0
2.75481164881525,6.341,0
-0.125817004579266,4.219,0
-1.15862607532441,5.88,0
3.4775575919879,7.105,1
-2.984206552045,8.554,0
6.94146050353828,11.13,1
-2.59550506534244,8.049,1
5.04233835861765,8.867,1
2.64815901395392,15.149,1
7.79826157786698,12.119,0
-0.306370156703872,16.279,0
-3.57425180556961,9.695,1
4.27833639661629,8.02,0
0.18740020760072,15.637,1
-2.16410737616576,7.42,0
4.61285776100099,18.644,1
5.32378154718875,19.135,0
5.99827450598176,10.006,0
-0.680703729194132,5.109,1
-1.66607070156305,6.61,1
1.94397365721216,5.308,1
0.341951864536877,3.346,1
2.7509016496291,6.332,0
1.2452466962988,4.372,0
-0.12605557676145,4.227,0
-1.17156391113256,5.88,0
3.46630019232348,7.082,1
7.14165896010933,11.451,1
-3.03200130276165,8.691,0
-2.58131669127423,8.005,1
5.02243513965389,8.832,1
2.68539301421613,15.362,1
7.84201781083133,12.187,0
-0.309842439639671,16.4635,0
4.27833639661629,8.02,0
0.186729080682152,15.581,1
-2.17139884306658,7.445,0
-3.51194664258444,9.526,1
4.46044838636161,18.028,1
5.27759666415591,18.969,0
6.12476220543831,10.217,0
-0.683901397916124,5.133,1
-1.68648699911624,6.691,1
1.94159313182183,5.3015,1
0.341951864536877,3.346,1
1.2452466962988,4.372,0
-0.125578432397082,4.211,0
2.76306609154155,6.36,0
-1.16996994662762,5.872,0
3.4775575919879,7.105,1
6.94146050353828,11.13,1
-3.00792949400655,8.622,0
-2.60517895675259,8.079,1
5.04233835861765,8.867,1
2.70444703312965,15.471,1
-3.50420458091172,9.505,1
7.71267953398082,11.986,0
-0.314594479971861,16.716,0
0.185410795663537,15.471,1
4.28607154346803,8.0345,0
4.5164885216795,18.2545,1
-2.18627343554427,7.496,0
5.99827450598176,10.006,0
5.37080109678242,19.304,0
-0.682302563555128,5.121,1
-1.67375831977752,6.6405,1
0.341951864536877,3.346,1
1.93921260643149,5.295,1
2.73917165207067,6.305,0
1.24880698534357,4.3845,0
-0.125817004579266,4.219,0
-1.16219936966602,5.833,0
3.51230869529981,7.176,1
-2.97269394785778,8.521,0
7.06744208680106,11.332,1
-2.63952127125861,8.1855,1
5.02243513965389,8.832,1
2.62980422509227,15.044,1
-0.299670250334527,15.923,0
7.79826157786698,12.119,0
4.26233264450925,7.99,0
0.180922634395617,15.0965,1
-3.48134706549704,9.443,1
4.53541598460144,18.331,1
-2.17139884306658,7.445,0
5.32378154718875,19.135,0
6.05402500858583,10.099,0
-0.68150314637463,5.115,1
-1.67640487686775,6.651,1
1.94397365721216,5.308,1
0.341951864536877,3.346,1
1.24752528128745,4.38,0
2.77501331127699,6.3875,0
-0.126189773613928,4.2315,0
-1.17156391113256,5.88,0
3.4775575919879,7.105,1
-3.01979096498732,8.656,0
6.97700976218174,11.187,1
-2.61485284816274,8.109,1
5.05285863149849,8.8855,1
2.64815901395392,15.149,1
7.8638959273135,12.221,0
-0.301872185854789,16.04,0
4.29380669031976,8.049,0
-3.5270620963264,9.567,1
0.185410795663537,15.471,1
4.49756105875757,18.178,1
-2.175044576517,7.4575,0
6.11037497895984,10.193,0
5.27759666415591,18.969,0
-0.683101980735626,5.127,1
-1.65119957124652,6.551,1
1.94397365721216,5.308,1
0.342462850586692,3.351,1
1.2452466962988,4.372,0
2.74699165044296,6.323,0
-0.12605557676145,4.227,0
-1.17156391113256,5.88,0
3.46630019232348,7.082,1
-3.04421164053597,8.726,0
6.90591124489482,11.073,1
-2.59550506534244,8.049,1
5.02243513965389,8.832,1
2.62980422509227,15.044,1
7.71267953398082,11.986,0
-0.304092941336763,16.158,0
4.27833639661629,8.02,0
0.179059058755666,14.941,1
-3.51194664258444,9.526,1
4.53541598460144,18.331,1
-2.17869030996741,7.47,0
6.13914943191677,10.241,0
5.37080109678242,19.304,0
-0.683101980735626,5.127,1
-1.66607070156305,6.61,1
1.93921260643149,5.295,1
0.335589588852131,3.356,1
1.25008868939969,4.389,0
2.77088608991384,6.378,0
-0.126562542648591,4.244,0
-1.17475184014244,5.896,0
3.46630019232348,7.082,1
6.94146050353828,11.13,1
-2.96118134367056,8.488,0
-2.61968979386781,8.124,1
5.04233835861765,8.867,1
7.79826157786698,12.119,0
2.64815901395392,15.149,1
-0.311018687246649,16.526,0
-3.45148482761657,9.362,1
4.29380669031976,8.049,0
0.183457336954136,15.308,1
4.53541598460144,18.331,1
-2.17869030996741,7.47,0
5.32378154718875,19.135,0
6.05402500858583,10.099,0
-0.679904312013634,5.103,1
-1.67111176268729,6.63,1
1.93921260643149,5.295,1
0.342973836636509,3.356,1
1.2452466962988,4.372,0
2.7589388701784,6.3505,0
-0.125817004579266,4.219,0
-1.17475184014244,5.896,0
3.4775575919879,7.105,1
7.06744208680106,11.332,1
-3.01386022949693,8.639,0
-2.59550506534244,8.049,1
5.03238674913577,8.8495,1
2.62980422509227,15.044,1
7.79826157786698,12.119,0
-0.315798957521407,16.78,0
4.27833639661629,8.02,0
0.182810178854088,15.254,1
-3.51950436945542,9.5465,1
4.55459086533935,18.4085,1
-2.1495244423641,7.37,0
5.32378154718875,19.135,0
6.08219999377283,10.146,0
-0.686299649457619,5.151,1
-1.68648699911624,6.691,1
1.94159313182183,5.3015,1
0.335589588852131,3.356,1
1.24396499224268,4.3675,0
2.76306609154155,6.36,0
-0.125817004579266,4.219,0
-1.16966060937512,5.936,0
3.4775575919879,7.105,1
7.16036909623747,11.481,1
-3.00792949400655,8.622,0
-2.59550506534244,8.049,1
5.02243513965389,8.832,1
7.84201781083133,12.187,0
2.67595340851585,15.308,1
-0.314594479971861,16.716,0
4.27833639661629,8.02,0
-3.5270620963264,9.567,1
0.186729080682152,15.581,1
4.4238305495976,17.88,1
-2.17883613930543,7.4705,0
6.08219999377283,10.146,0
5.37080109678242,19.304,0
-0.683901397916124,5.133,1
-1.66607070156305,6.61,1
1.94397365721216,5.308,1
0.342973836636509,3.356,1
1.2452466962988,4.372,0
2.76306609154155,6.36,0
-0.125817004579266,4.219,0
-1.1617787993389,5.896,0
3.4775575919879,7.105,1
7.0493556218772,11.303,1
-2.94966873948334,8.455,0
-2.59550506534244,8.049,1
5.02243513965389,8.832,1
2.64815901395392,15.149,1
7.79826157786698,12.119,0
-0.308666192032693,16.401,0
4.26233264450925,7.99,0
0.185416787868168,15.4715,1
-3.48134706549704,9.443,1
4.49756105875757,18.178,1
-2.14587870891369,7.3575,0
5.32378154718875,19.135,0
6.09628748636633,10.1695,0
-0.68150314637463,5.115,1
-1.66355017100093,6.6,1
1.93921260643149,5.295,1
0.335089604363376,3.351,1
1.25008868939969,4.389,0
2.75481164881525,6.341,0
-0.125817004579266,4.219,0
-1.17793976915233,5.912,0
3.46630019232348,7.082,1
-2.94966873948334,8.455,0
7.08552855172492,11.361,1
-2.5861536369793,8.02,1
5.02243513965389,8.832,1
2.70444703312965,15.471,1
7.84201781083133,12.187,0
-0.313390002422316,16.652,0
4.33381607058737,8.124,0
-3.48134706549704,9.443,1
0.188754445847115,15.75,1
4.53541598460144,18.331,1
-2.21689759652775,7.601,0
5.41893353512387,19.477,0
6.05402500858583,10.099,0
-0.680703729194132,5.109,1
-1.68396646855412,6.681,1
1.94159313182183,5.3015,1
0.342207357561785,3.3485,1
1.2452466962988,4.372,0
2.75481164881525,6.341,0
-0.125697718488174,4.215,0
-1.17475184014244,5.896,0
3.4775575919879,7.105,1
6.97700976218174,11.187,1
-2.99606802302578,8.588,0
-2.5861536369793,8.02,1
5.04233835861765,8.867,1
2.68539301421613,15.362,1
7.8638959273135,12.221,0
-0.320729787489858,17.042,0
4.24686235080577,7.961,0
-3.48134706549704,9.443,1
0.192229924532554,16.04,1
4.49756105875757,18.178,1
-2.16410737616576,7.42,0
5.37080109678242,19.304,0
6.16852335264365,10.29,0
-0.682302563555128,5.121,1
-1.681445937992,6.671,1
1.93921260643149,5.295,1
0.342462850586692,3.351,1
1.2452466962988,4.372,0
2.73091720934437,6.286,0
-0.125936290670358,4.223,0
-1.15547335130992,5.864,0
3.48930444381164,7.129,1
6.87098565745564,11.017,1
-3.00199875851616,8.605,0
-2.57647974556915,7.99,1
5.04233835861765,8.867,1
7.84201781083133,12.187,0
2.64815901395392,15.149,1
-0.311018687246649,16.526,0
4.27833639661629,8.02,0
0.184110487258813,15.3625,1
-3.5270620963264,9.567,1
4.49756105875757,18.178,1
-2.1900649983327,7.509,0
5.32378154718875,19.135,0
6.08219999377283,10.146,0
-0.684700815096623,5.139,1
-1.68648699911624,6.691,1
1.93921260643149,5.295,1
0.342973836636509,3.356,1
2.74699165044296,6.323,0
1.2452466962988,4.372,0
-0.125817004579266,4.219,0
-1.1617787993389,5.896,0
3.48930444381164,7.129,1
7.0493556218772,11.303,1
-2.99013728753539,8.571,0
-2.60517895675259,8.079,1
5.04233835861765,8.867,1
7.75514881891681,12.052,0
2.66651380281557,15.254,1
-0.313390002422316,16.652,0
-3.50420458091172,9.505,1
4.27833639661629,8.02,0
0.18740020760072,15.637,1
4.47900472255959,18.103,1
-2.17869030996741,7.47,0
6.16852335264365,10.29,0
5.37080109678242,19.304,0
