error,dist
0.7337106685068142,5.154147705192275
1.063916572621916,6.837361663930892
0.3876478188335595,5.638933457041572
0.3750294357250463,3.363427876090143
0.5735755863635681,4.554197989487428
0.02556152719302885,6.934272436689137
0.5707326169968716,4.22887916692268
0.9478676644529263,6.020050286510198
0.042612125920774145,7.937120794192542
0.35662592667542,12.984018365088717
1.4450962489316608,9.186166211374392
1.3854751390137647,8.600551307412022
0.30163449066384057,10.11875745471206
0.6404555142187783,15.705600108082587
1.6673867088033305,14.411212462413994
1.7288067536895093,16.281882682076994
1.7144553818804213,10.219367685636643
0.23710732553130875,9.08980540620159
1.3011411453735686,15.417607065868507
0.30174534332378083,18.495370205891586
1.296165246472864,7.835399837326379
0.270593123131223,19.86179435404031
0.2626062325579276,11.719794047017023
0.7394527050097767,5.196518854853281
1.0812145508007078,6.859018465581353
0.3876478188335595,5.638933457041572
0.3750294357250463,3.363427876090143
0.5735755863635681,4.554197989487428
0.04281257695289334,6.913556842931733
0.5707983221300077,4.224877388671511
0.9473129314410921,6.011893036799478
0.019174563188322447,7.91040023043036
0.4850023315321121,13.150782329748793
1.3834255243681568,8.88590932304504
1.2946773430250196,8.426659518104506
0.38305306592394167,10.200434555585705
0.7004912690739291,15.485309550041482
1.5878183566109698,14.331539945293624
2.102485576076306,16.78297139905719
0.23710732553130875,9.08980540620159
1.6477298863022638,9.935333531366194
1.3688590269121568,15.582118878688238
0.4903737090196161,18.726124518363445
1.230195955581652,7.742170870902462
0.4005846840650478,19.68948926583698
0.2592131529929225,11.774592129011632
0.7384863207853494,5.190465833473136
1.063916572621916,6.837361663930892
0.3876478188335595,5.638933457041572
0.3719772205621828,3.373479961792743
0.5674811200716027,4.54120084910647
0.02556152719302885,6.934272436689137
0.5711636443467789,4.212872053918005
0.9473129314410921,6.011893036799478
0.019174563188322447,7.91040023043036
0.3356174672244235,12.95160840729259
1.280059430490814,8.395138347837282
1.4294100717621825,9.131622191095868
0.34290178149574124,10.160171196000105
0.6621853304332732,15.594947247131065
1.5878183566109698,14.331539945293624
1.6380024995553222,16.160861255421104
0.23710732553130875,9.08980540620159
1.6723859907487904,10.064294629552776
1.593829126673277,15.98264763877518
0.2551303487216291,18.41913887052142
1.2124085054095328,7.716129260169523
0.4005846840650478,19.68948926583698
0.2857748904973684,11.88418829300085
0.7351066585923962,5.166253747952563
1.0812145508007078,6.859018465581353
0.4014763142306811,5.625089050064889
0.3719772205621828,3.373479961792743
0.5699217980624863,4.545879819643616
0.02556152719302885,6.934272436689137
0.5706873611353787,4.23788316798781
0.9464134381615028,5.995578537378042
0.042612125920774145,7.937120794192542
1.404301000161106,9.024652364918568
0.4040935847522131,13.05001682460083
1.3498334767449243,8.535932908364217
0.38305306592394167,10.200434555585705
0.7004912690739291,15.485309550041482
1.6380024995553222,16.160861255421104
1.5094483359954889,14.253056570219828
1.254181290220414,15.36310315219875
1.7009675179181736,10.1746043292413
0.2699174806960478,9.122673779864911
0.30174534332378083,18.495370205891586
1.2212652026431514,7.729150065535993
0.3135675519168941,11.940152291633638
0.47484354067415957,19.60437470419437
0.7384863207853494,5.190465833473136
1.063916572621916,6.837361663930892
0.3719772205621828,3.373479961792743
0.37382050132871114,5.652777864018258
0.5735755863635681,4.554197989487428
0.02556152719302885,6.934272436689137
0.5707326169968716,4.22887916692268
0.9478676644529263,6.020050286510198
0.019174563188322447,7.91040023043036
0.45715680159580396,13.117193828032805
1.4568262901139457,9.223234963019992
1.2946773430250196,8.426659518104506
0.38305306592394167,10.200434555585705
